PG.ProteinGroups,UniqueSampleID,Abundance,TREAT1_clean,condition
Q92696,20250913_FJ_QZ_Q3,10.727180934356532,low,湿热
Q92696,20250913_FJ_QZ_Q4,9.527684600749916,control,湿热
Q92696,20250913_FJ_QZ_Q12,9.365903224518762,control,湿热
Q92696,20250913_FJ_QZ_Q13,,control,湿热
Q92696,20250913_FJ_QZ_Q14,4.54019095906678,control,湿热
Q92696,20250913_FJ_QZ_Q15,9.87725716902478,control,湿热
Q92696,20250913_FJ_QZ_Q16,10.13516378916017,control,湿热
Q92696,20250913_FJ_QZ_Q18,,control,湿热
Q92696,20250913_FJ_QZ_Q20,8.799934030594526,control,湿热
Q92696,20250913_FJ_QZ_Q21,9.151274253278213,control,湿热
Q92696,20250913_FJ_QZ_Q22,9.03238932804396,control,湿热
Q92696,20250913_FJ_QZ_Q23,9.716203728937725,control,湿热
Q92696,20250913_FJ_QZ_Q25,9.928249531355545,control,湿热
Q92696,20250913_FJ_QZ_Q26,9.042074805476984,control,湿热
Q92696,20250913_FJ_QZ_Q27,10.15235618221063,control,湿热
Q92696,20250913_FJ_QZ_Q28,9.145186010266249,control,湿热
Q92696,20250913_FJ_QZ_Q29,10.329993097543388,control,湿热
Q92696,20250913_FJ_QZ_Q31,9.945094252719828,high,湿热
Q92696,20250913_FJ_QZ_Q32,9.502570467279835,high,湿热
Q92696,20250913_FJ_QZ_Q33,9.246880610206361,high,湿热
Q92696,20250913_FJ_QZ_Q34,9.598271428337934,high,湿热
Q92696,20250913_FJ_QZ_Q36,10.020971294391346,low,湿热
Q92696,20250913_FJ_QZ_Q37,9.508818764037771,high,湿热
Q92696,20250913_FJ_QZ_Q38,8.757974890127464,low,湿热
Q92696,20250913_FJ_QZ_Q39,9.926599133170454,high,湿热
Q92696,20250913_FJ_QZ_Q41,9.329222463248485,high,湿热
Q92696,20250913_FJ_QZ_Q42,9.86017870565501,high,湿热
Q92696,20250913_FJ_QZ_Q44,,low,湿热
Q92696,20250913_FJ_QZ_Q45,8.444835945184076,low,湿热
Q92696,20250913_FJ_QZ_Q48,9.032882974731653,low,湿热
Q92696,20250913_FJ_QZ_Q49,9.864955099251475,low,湿热
Q92696,20250913_FJ_QZ_Q50,9.010499764067697,control,湿热
Q92696,20250913_FJ_QZ_Q52,9.884817416100818,low,湿热
Q92696,20250913_FJ_QZ_Q54,8.530797679784751,control,湿热
Q92696,20250913_FJ_QZ_Q55,9.780323793503754,control,湿热
Q92696,20250913_FJ_QZ_Q57,9.348074615648901,control,湿热
Q92696,20250913_FJ_QZ_Q58,8.441834536789258,low,湿热
Q92696,20250913_FJ_QZ_Q59,9.602520478671977,low,湿热
Q92696,20250913_FJ_QZ_Q60,10.154284890859904,low,湿热
Q92696,20250913_FJ_QZ_Q61,9.760477026847523,control,湿热
Q92696,20250913_FJ_QZ_Q62,9.665316072114628,control,湿热
Q92696,20250913_FJ_QZ_Q63,8.960023680457207,control,湿热
Q92696,20250913_FJ_QZ_Q65,9.382947980265023,control,湿热
Q92696,20250913_FJ_QZ_Q66,9.754729830045044,low,湿热
Q92696,20250913_FJ_QZ_Q67,10.496488104264838,low,湿热
Q92696,20250913_FJ_QZ_Q68,8.69039640311359,control,湿热
Q92696,20250913_FJ_QZ_Q69,8.745333653562664,control,湿热
Q92696,20250913_FJ_QZ_Q70,10.850223757357954,control,湿热
Q92696,20250913_FJ_QZ_Q71,9.714502741469406,control,湿热
Q92696,20250913_FJ_QZ_Q72,9.16371078359116,low,湿热
Q92696,20250914_FJ_FQ_F47,9.836727469082682,low,湿热
Q92696,20250914_FJ_FQ_F51,10.415945067171661,low,湿热
Q92696,20250914_FJ_FQ_F53,9.344811547804508,control,湿热
Q92696,20250914_FJ_FQ_F54,9.979796296210749,low,湿热
